Lot_ID,Wafer_ID,Etching_Temperature_C,Doping_Time_s,Chemical_Concentration_ppm,Pressure_Pa,Yield_Percentage,Defect_Count,Failure_Rate,Machine_Age_days,Task_Status,Operating_Hours,Vibration_magnitude
1335,13,241.86927426546828,464.30783956024555,91.60598647953117,28.506725831149527,88.81814763981473,14,0,267,In Progress,2481.9787002722,0.7175557381301294
1167,52,331.5261906669414,194.48760068539596,96.84450628867694,78.9012756773217,87.11220107174101,0,0,337,Completed,2449.473490337081,0.6425320427188221
1091,209,183.57578021656926,484.7027004548581,112.69040532025558,89.16763226677368,89.80077663937865,13,0,452,Completed,4433.744413784878,1.2031733248597738
1352,38,151.93325333803648,273.78256129795886,149.47633701180428,52.55459203848636,84.73160373932433,13,0,790,Completed,4857.814108958698,0.5183526073911409
1570,100,164.66329042415308,365.2684485233788,109.99588030552331,40.861592627736385,93.3670085992871,1,0,656,In Progress,1386.3469806607704,2.7154956123433767
1570,193,194.67428756547378,404.5806065197701,142.67158650404073,21.282981758639814,84.69181972338212,9,0,188,Delayed,4642.840021743429,2.2453298262386383
1815,191,156.65710985269138,404.68185576212704,75.5028202084723,13.674228178912578,92.04202708699678,3,0,612,In Progress,2514.8684293873666,0.7808313314848481
1680,51,250.5687421286271,463.26173595675823,89.84116618151496,24.803100317065187,87.1553862299293,4,0,627,Completed,1951.364282228853,0.8517340319070699
1780,141,212.8180910467156,430.8510463211028,100.44995294385808,113.89111771975168,85.0295226385303,1,0,763,Completed,1598.602472196078,3.9856380618479736
1362,168,186.09660161362655,134.1854396552949,82.29019897866706,58.16261102154452,93.9000526125307,3,0,414,Completed,3990.06373601641,0.6106091306981802
1556,109,300.01681498973244,328.67351297455366,147.686710296433,13.838648156266311,99.30479556920385,6,0,779,Delayed,3894.0556820171573,4.640190077257097
1344,207,190.890265246506,432.0108033599896,122.56835538972271,81.14313805960823,97.38750883142245,4,0,246,Delayed,1378.8710246106386,2.1687497551048858
1692,110,287.5210201987586,247.99649108286434,97.88813521825601,85.04941736440753,81.73670785039444,7,0,687,In Progress,4837.937590762278,1.1464610050756012
1169,196,219.85298116952777,256.52834360819486,125.13047012097938,70.01642914573509,89.08827576375404,9,0,533,Delayed,1289.9632657638672,4.37397748056623
1355,152,252.3655521325109,162.28377387730777,96.74424990826512,25.49559368496803,93.89559892306877,8,0,358,Delayed,2987.72952783272,2.0949984017567647
1190,243,336.773407970264,309.3074929874277,51.7225327367926,115.69543566483489,91.25231682779012,0,1,947,Completed,3581.259121994153,3.0698046369645073
1666,128,157.47032696316256,593.4152171530873,104.31934078103362,106.47142235312668,94.52713666273026,0,0,236,In Progress,4552.848049776171,2.7204295207164377
1421,105,250.0529014954924,242.6596806440187,112.51852187612016,65.26207935802235,99.50240283602514,2,0,516,Completed,2078.384436956816,3.1907042125592833
1699,10,320.88459206552363,365.71844634304904,148.12074187185618,63.31414994472952,86.84543619609644,7,0,759,Delayed,2070.22116920306,1.3042857575161855
1006,148,267.5948496740697,471.61862638954216,54.079284826061766,31.83091609243204,95.4174631814981,0,0,754,In Progress,4125.076520444902,2.282521061241265
1132,140,205.37410339303133,106.74863544213534,101.20969574551339,115.49690859228492,81.88142634873745,9,0,83,Delayed,2643.948501627039,1.8291990300151673
1746,190,229.53622702900685,550.2197797991495,59.81547567083618,93.94034660756726,97.39496466438297,1,0,335,Delayed,1822.8515011937934,3.9943024380021828
1556,94,286.0531257457149,293.27509236246925,64.89959015709604,22.011082371812392,95.56864484722358,13,0,969,In Progress,1085.327463687997,4.023680631964103
1825,229,328.16237886276065,534.5579933554911,111.04633389684761,62.92888418116789,90.41934918005634,0,0,62,In Progress,3983.297378047113,4.974063396565862
1760,63,158.21327474932232,119.47382944973901,73.15677122664974,136.49853195959037,96.42066940020322,13,0,203,Completed,1060.0850149803125,4.9926961875260645
1030,25,164.3077643780753,172.8317759318379,124.91741112950245,73.33244423187168,93.33246890509793,0,0,261,In Progress,3550.263626006689,0.9355022140819741
1534,268,215.01030472191752,261.26472723877964,101.41986925952727,55.489849902080806,91.0445246547871,11,0,253,Completed,2715.45558182477,2.5886406314969936
1425,281,196.5559368874958,272.7308865316394,71.82128851657373,100.12977056280327,98.92001023847463,12,0,470,Completed,3537.8814905220843,3.8670727144009827
1393,11,202.9861772444812,523.8971115140082,99.3791677601065,38.416132875768156,82.60530434021156,8,0,63,In Progress,4040.3581935956863,3.5195245824545847
1671,201,194.2539997251762,105.6005576941176,50.08817269081207,83.33247574900513,99.85935343763302,11,0,825,Completed,3590.551187803752,2.6833649577851935
1362,126,189.16500977103155,420.55588823483976,136.2740043657841,103.73318549891037,83.08865754125452,9,0,253,Delayed,2862.863634576452,0.9472246937456683
1436,190,176.12479337385835,165.65621808927511,51.267837705576284,129.68297823651088,89.60351923971774,0,0,408,In Progress,4629.989000725569,2.6094428052670002
1669,89,336.7908263590476,511.6078253555247,50.70098924921825,106.9506023889018,84.62821993713108,3,0,636,Delayed,1014.3693665214917,4.803404971944822
1550,116,178.8378927812306,489.28663297895616,111.1503943179647,63.817371603599014,85.43827298885245,6,1,980,Delayed,1190.8982355084827,2.4712833740144546
1926,177,190.88075495310724,349.9605137056003,147.35209257900829,117.49202426876353,92.63663942094792,11,0,978,Completed,2946.055904072665,0.6280237417528594
1081,14,199.25314479615713,206.34361275618758,135.59334843539787,135.77598992991784,80.69420285573422,14,0,52,Delayed,1988.9754992223498,2.3049818002801103
1355,257,336.6029746260841,417.24769548277817,75.20189125894517,76.88690745239154,98.81493557371688,4,0,383,Completed,2721.6188688076395,2.6055017587331584
1257,209,301.14282672021693,178.12915882882282,69.66668111476856,10.630109967659532,85.59244247797686,9,0,97,Delayed,2148.722695332145,3.8261916686574375
1717,281,307.9398860631029,195.0118962963267,112.61121806334555,133.32852363325816,85.45065130630515,12,0,124,Completed,1924.9888256743047,1.5261105969307756
1588,105,170.9516519076996,413.34495111267887,132.26377470220774,33.16187882522513,97.27127459842438,4,0,103,Delayed,4692.128857690333,3.1174941345096285
1988,147,317.26197500313435,595.6142230443122,86.20786709000298,27.685570697252263,95.2967237325467,6,0,531,Completed,1866.586290234733,1.2805270373242623
1523,279,231.6386163634836,545.5304186262731,93.2354590367076,53.074999203604406,93.43443861975112,5,0,642,Completed,1365.888572033378,3.272021473862302
1294,9,202.56460524247774,396.5536788418385,61.54895136777512,63.197724354706565,82.92716901205394,5,0,447,In Progress,1902.9015688971538,2.848863948739945
1961,118,265.1500167040621,369.26838438371186,65.28264212553592,121.91273774613128,95.39233438212003,12,0,902,Completed,2708.8789347595903,4.367596643140663
1223,94,314.4365811633468,599.1924400040543,106.83515950260208,64.48567391583802,87.2153258265938,7,0,258,Completed,1893.2589016552392,2.580195703762765
1524,144,305.7304302149819,373.69857381694686,60.265614574843696,16.834963289585666,99.87777294659602,9,0,938,In Progress,1390.892932101794,1.7848721532569274
1045,289,327.99949651622643,310.058260979722,70.2046124795901,99.03463519868565,93.42499090050872,8,0,235,In Progress,2074.6585782103894,2.8896051116001518
1666,14,335.6264372030888,554.7777678876707,73.4677024011884,103.97094328020117,96.7178614893665,12,0,812,Completed,4625.847056285758,3.0176412846352774
1112,257,197.6244142855499,217.09214793464412,94.39245332136304,123.99092891649451,94.67570583329304,10,0,387,Completed,4010.812814493823,0.9150351196516717
1232,186,234.77157883385433,148.76299514840449,54.56119641236362,65.84125129255844,91.8847668548964,1,0,161,Delayed,1933.2031823094944,3.066206209518297
1016,207,152.925707841014,417.0450171809152,99.97709716929387,22.04995066907479,94.32638108230675,11,0,837,Delayed,3428.6382125193595,3.6239793345978852
1359,172,325.864331853012,147.9248168843745,142.86744063940813,87.42871887723737,91.94967658074711,11,0,212,In Progress,4424.36434627334,4.480415230993907
1222,270,180.91443029495352,286.57426847648003,52.44636611190726,26.939633560850922,81.02397181295922,9,0,427,Completed,4883.871367586755,1.4610905910288228
1865,221,322.29496246853887,311.7886927908603,113.09848652074653,12.39054522340339,86.91046281315585,14,0,767,Delayed,1297.1082681417993,2.5533222916714498
1699,152,215.87746439731927,373.7690335246166,133.58423651515423,119.00168605918839,86.32835037556893,3,0,425,Delayed,1815.1907191414457,0.7627599123791067
1447,111,223.62671799622763,595.8297728739811,81.24608425491772,66.47748404737376,94.27946416144762,9,0,185,Completed,4773.851143437415,1.2385637384677666
1855,183,157.8264508967719,210.49086166659038,63.151854501922486,83.50072408874104,91.52346401659081,8,0,563,In Progress,4539.252091309741,4.66352230705141
1364,72,215.37575795306392,287.878189253456,54.33397876092631,102.79888838759476,92.20977605400013,13,0,451,In Progress,2196.2925129914406,4.722948249335228
1674,283,327.6727365602528,166.12006220532902,114.39030594358024,66.14387333957336,96.9396316243421,13,0,944,Delayed,1790.7979769707417,0.685956721212656
1325,74,155.10948022432083,403.80676301661737,105.22343802290683,17.1584229468354,90.50614277816155,9,0,139,In Progress,4261.57875990034,2.904530794203988
1466,215,231.26549460934507,463.83659115391674,72.92949883919977,45.38411207911448,84.3655439961221,0,0,562,Delayed,1420.880106763998,1.118878245547378
1413,23,156.27992596254822,341.03841161793946,133.1617307631748,37.207766787312366,80.24879353689487,9,0,84,Delayed,3479.3865248537018,3.6704651951278073
1454,68,224.18468502181298,222.91563414498552,123.55063521523434,146.83516291539718,83.18995066982285,12,0,110,In Progress,4630.46497968854,3.3049179410568117
1585,93,184.52812815605824,410.44413459087383,77.64287849867831,113.53076356356438,80.6115818266454,7,0,993,Completed,1720.2031212607121,2.824525537112807
1232,63,200.4436786536744,369.57886168442474,125.33630228646338,73.21699975684695,84.7412983708675,10,0,134,Delayed,1500.676988987213,2.838732727412866
1223,224,325.5196746322838,185.59286170185885,74.49942135007726,18.871435504052005,92.69994382331328,0,0,114,Delayed,3573.1630536827297,3.271877010629891
1993,225,237.2098441243782,302.8409502510651,117.52674618663609,26.219073146957875,83.02837912273675,10,0,189,Completed,3456.790774137198,2.4815455838149765
1830,103,204.75959828038242,317.5985458175975,61.85450410738794,123.80593969799806,81.63846459534791,14,1,442,Delayed,1269.1085345266192,3.7935997006121673
1411,215,267.86767559010957,591.3088768857165,119.22394633332073,142.3628731371801,99.41709173351637,3,0,39,Completed,2444.9566381681207,3.7050328876836027
1571,192,178.42139196651647,524.6429160777609,73.87744189822602,14.389025826545982,99.93810047855024,8,0,433,Completed,4707.6171718121805,2.0202054984950086
1334,160,201.87832148417118,467.1853941367969,107.24693542417141,137.45559717635862,92.74047024564483,3,0,109,Completed,1919.2018338083892,3.7415656365041325
1221,207,259.2495935205777,544.3885127514737,67.24638668518826,63.27891987403887,82.17132787309,4,0,935,In Progress,3115.024895393514,2.0431284199604387
1036,269,197.50460836961378,467.7422029143575,122.59669475679523,39.90857249151435,96.43041264193806,14,0,980,Delayed,2410.0889836029237,3.146775162681733
1988,194,285.8255474801747,551.7009275628667,56.08795743930517,24.31253003784665,90.78427385838597,14,1,536,Delayed,4617.923936458715,1.4519064363395209
1277,152,248.29826045190453,127.27655743975399,66.54177868027188,118.04485187344729,83.64147206997688,13,0,632,Delayed,3082.6772476418814,1.920733676088575
1195,237,304.39781405093817,328.03310463345827,68.41364798708365,75.64746792545391,91.51384391432134,12,1,773,Completed,2801.6966037361963,1.4828242165865562
1915,88,339.6489071444937,473.4491676209168,54.13435858539985,126.53932947093595,80.78764246546434,14,0,730,In Progress,4566.209483239249,4.950472713424457
1863,11,173.16097786948154,391.6478983050068,124.50125161602456,41.6620014794947,99.44942220278854,8,0,959,Delayed,3576.7852338702273,3.25209787759512
1483,187,216.93300199690896,187.58308207539335,148.09525047399327,104.99952515653945,96.5193099828684,7,0,354,Delayed,2428.603353727288,3.534886163825001
1241,214,213.90981257568131,270.2460432642671,127.83977884116824,26.537038681257926,85.21553834908494,0,0,555,Delayed,4972.500217953429,3.3693530693662437
1323,15,180.23658386745086,258.8871875133456,136.06319621223957,22.56509577886776,88.37823784196561,2,0,0,In Progress,4663.237547874849,0.6285369163847392
1730,266,312.0606274666942,230.673456592168,50.60076603382772,28.67597905064521,87.90567161001027,3,0,592,Completed,2058.382516513458,3.733242421989359
1191,297,301.97574080775803,271.56777675698305,61.786996377459324,123.246182078443,97.22988344087051,2,0,900,In Progress,1135.5162778522451,4.005420478363309
1016,73,246.8850941668798,357.4266442305605,105.90203392948624,101.78676296056959,87.0926872898674,8,0,427,In Progress,1483.2975812701013,2.0326306455436303
1523,52,257.55415555892193,527.434512391638,147.78688847941675,33.234944870712155,80.95960333236374,5,0,313,Completed,1618.5975051267433,3.1395178571602003
1917,128,161.90882760049925,471.0163311968782,116.07129310482036,63.86810949592596,84.29377699607407,2,0,607,In Progress,3939.6332706208755,0.6241739153197475
1400,28,261.10147046540914,517.6248520081168,87.41366937380776,116.91604136590394,84.31139314930311,7,0,913,Completed,2504.3539126410633,1.4556966424174251
1905,65,308.2683048039273,541.8018722815432,64.61493054814592,49.994414517944215,98.98482095992773,8,0,300,In Progress,2356.8164216598034,1.364707412450184
1885,17,264.76551471677146,308.07522804880364,65.28356943826508,138.97691972383342,98.48109536019044,9,1,441,In Progress,3235.157681749972,1.6531072134611102
1704,138,203.0612740240838,273.01314201337357,86.27532023167838,138.044390789036,86.01186573984309,3,0,680,In Progress,1542.12961423063,2.21866475183744
1021,229,283.50965446686746,128.8116908420809,121.38101973440072,87.40611559726129,80.05534200219176,12,0,162,Delayed,2103.4673017224222,1.4827099687988343
1473,254,222.29768599304953,565.2458109382171,53.18192910249107,98.47639768129608,90.33995261825194,4,0,675,Completed,2939.776546735585,1.5289547940891128
1119,210,258.974656857147,132.91150896907197,135.21775914616387,101.45056947429617,95.944798437456,2,0,553,Completed,2874.0582734176214,4.803214460670083
1209,294,247.51307265578495,470.5677576852352,144.15514356898058,46.185584085710595,85.37209963893561,13,0,713,Delayed,3446.578208908176,1.6391978787907548
1305,231,226.235000193036,289.0541522327936,138.8816460530831,61.14499442135818,88.78088052098967,4,0,1,In Progress,2239.6234996930325,3.050879781371658
1269,241,293.775596078827,574.3903872495932,141.30269093968928,29.031755468583853,83.45578409133456,1,0,785,Delayed,2529.1981734290603,3.389983079758001
1703,70,326.7752223971763,309.80101046706454,51.53392794182638,139.48198783154166,86.54790539032511,1,0,162,Delayed,1253.5058664754813,1.896712682805159
1686,104,151.042503695385,508.3041756773582,147.7792315949896,111.33892141737729,95.17706005733781,10,0,277,In Progress,3596.1359287734685,0.8079741485280493
1284,204,336.72330384607346,241.3274160818383,86.63571148903489,16.489877286570657,88.56562549280976,12,0,822,In Progress,2997.257875022245,2.6313169400782646
